"Randall Lab","http://www.physics.harvard.edu/people/facpages/randall.html","Professor Lisa Randall studies theoretical particle physics and cosmology at Harvard University. Her research connects theoretical insights to puzzles in our current understanding of the properties and interactions of matter. She has developed and studied a wide variety of models to address these questions, the most prominent involving extra dimensions of space. Her work has involved improving our under-standing of the Standard Model of particle physics, supersymmetry, baryogenesis, cosmological inflation, and dark matter. Randall\'s research also explores ways to experimentally test and verify ideas and her current research focuses in large part on the Large Hadron Collider and dark matter searches and models.\n\nRandall has also had a public presence through her writing, lectures, and radio and TV appearances. Randall\'s books, Warped Passages: Unraveling the Mysteries of the Universe\'s Hidden Dimensions and Knocking on Heaven\'s Door: How Physics and Scientific Thinking Illuminate the Universe and the Modern World were both on the New York Times\' list of 100 Notable Books of the Year.  Higgs Discovery: The Power of Empty Space was released as a Kindle Single in the summer of 2012 as an update with recent particle physics developments.\n\nRandall\'s studies have made her among the most cited and influential theoretical physicists and she has received numerous awards and honors for her scientific endeavors. She is a member of the National Academy of Sciences, the American Philosophical Society, the American Academy of Arts and Sciences, was a fellow of the American Physical Society, and is a past winner of an Alfred P. Sloan Foundation Research Fellowship, a National Science Foundation Young Investigator Award, a DOE Outstanding Junior Investigator Award, and the Westinghouse Science Talent Search. Randall is an Honorary Member of the Royal Irish Academy and an Honorary Fellow of the British Institute of Physics.  In 2003, she received the Premio Caterina Tomassoni e Felice Pietro Chisesi Award, from the University of Rome, La Sapienza. In 2006, she received the Klopsteg Award from the American Society of Physics Teachers (AAPT) for her lectures and in 2007 she received the Julius Lilienfeld Prize from the American Physical Society for her work on elementary particle physics and cosmology and for communicating this work to the public.  \n\nRandall has also pursued art-science connections, writing a libretto for Hypermusic: A Projective Opera in Seven Planes that premiered in the Pompidou Center in Paris and co-curating an art exhibit for the Los Angeles Arts Association, Measure for Measure, which was presented in Gallery 825 in Los Angeles, at the Guggenheim Gallery at Chapman University, and at Harvard\'s Carpenter Center. In 2012, she was the recipient of the Andrew Gemant Award from the American Institute of Physics, which is given annually for significant contributions to the cultural, artistic, or humanistic dimension of physics.\n\nProfessor Randall was on the list of Time Magazine\'s \'100 Most Influential People\' of 2007 and was one of 40 people featured in The Rolling Stone 40th Anniversary issue that year. Prof. Randall was featured in Newsweek\'s \'Who\'s Next in 2006\' as \'one of the most promising theoretical physicists of her generation\' and in Seed Magazine\'s \'2005 Year in Science Icons\'. In 2008, Prof. Randall was among Esquire Magazine\'s \"75 Most Influential People.\"\n\nProfessor Randall earned her PhD from Harvard University and held professorships at MIT and Princeton University before returning to Harvard in 2001.  She is also the recipient of honorary degrees from Brown University, Duke University, Bard College, and the University of Antwerp."
"Sachdev Lab","http://www.physics.harvard.edu/people/facpages/sachdev.html","Quantum mechanics was originally developed by Schroedinger and Heisenberg as a theory of non-relativistic charged particles interacting via the Coulomb force, and successfully applied to a simple two-particle system like the hydrogen atom. However, among its most important applications has been the description of 1023 particles found in macroscopic matter. The earliest example of this was the Sommerfeld-Bloch theory of electronic motion in metals, and its refined formulation in Landau\'s Fermi liquid theory. Although solving Schroedinger\'s wave equation for 1023 interacting electrons appears an impossibly daunting task, Landau outlined a powerful strategy, involving the concept of \'quasiparticles\', which allowed an essentially exact description of the low temperature properties of metals. The quasiparticles have an essentially free electron-like character. Although interactions between the electrons do strongly renormalize various parameters in the effective Hamiltonian, the quantum dynamics of the quasiparticles is essentially that of nearly free electrons, each of which can be described independently by single-particle quantum mechanics.\n\nSince the mid-80\'s, much attention has been lavished on a variety of transition metal compounds, whose physical properties do not fit easily into the Landau paradiagm. The most important among these compounds are ceramics, like YBa2Cu3O7, in which the electronic motion occurs primarily in two-dimensional CuO2 layers, and which display high temperature superconductivity. It is clear that electron-electron interactions are playing a much more fundamental role here, and the excitations are qualitatively different from individual electrons.\n\nSubir Sachdev\'s research has focused on the classification of the many-body ground states of interacting electrons, especially in two spatial dimensions. Fundamental distinctions between such ground states imply that they cannot be smoothly connected to each other (whereas the Landau Fermi liquid is smoothly connected to the independent electron state). Such states are necessarily separated by quantum phase transitions at a quantum critical point (QCP). The QCP has novel properties and usually does not permit a quasiparticle description. Although the QCP is only a special point in the zero temperature phase diagram, it turns out to be a useful point of departure for understanding the physical properties of phases in its vicinity both at zero and non-zero temperatures. Remarkably, it is often the case that quantum mechanics is crucial to understanding the collective properties of 1023 electrons in these materials, even at temperatures as high as room temperature and at the longest time and distance scales."
"Samuel Lab","http://www.physics.harvard.edu/people/facpages/samuel.html","Animals are intrinsically computational. We acquire sensory information about our environments, transform this information into neural representations and memories, and calculate and execute decisions based on recent and past experiences. Our own brains are staggeringly complex, with billions of neurons networked by trillions of synapses. But the basic \'stuff\' of our brains - molecular and cellular structures and interactions - is shared with our simplest animal relatives. Thus simple and well-chosen model organisms can be accessible vantage points with perspective over general biological principles. We study brain and behavior in the roundworm C. elegans. The worm only has 302 neurons, but is capable of a variety of behaviors that display a range of computational powers. We focus specifically on navigational behaviors to physical sensory inputs. Physical sensory inputs can be delivered to the behaving worm both reliably and quantifiably. Navigation itself can be reduced to a quantified pattern as an alternating sequence of forward movements, turns, and reversals. From the systematic analysis of outward motile behavior we can infer the inner workings of neural algorithms. Applying recent advances in microscopy and optics, we are also able to manipulate and monitor the workings of these neural circuits in the intact animal. In this way, we strive to link brain and behavior in the simple but fascinating creature."
"Schwartz Lab","http://www.physics.harvard.edu/people/facpages/schwartz.html","Matthew Schwartz\'s research is focused on expanding the boundaries of our current understanding of particle physics. This includes both developing new theoretical techniques for precision calculations and exploring the phenomenological consequences of new physics scenarios. He has contributed to diverse realms of particle physics, such as supergravity, strong dynamics, flavor physics, quantum chromodynamics, B-physics, grand unification, and non-perturbative models of nuclear structure based on extra dimensions. \n\nHis current research is devoted to getting better theoretical control over difficult but critically important discovery channels at the Large Hadron Collider  (LHC). To this  end, he work mostly in two broad areas: developing new ideas and methods for precision calculations in quantum chromodynamics (QCD) and in isolating  distinguishing features of new physics models. \n\nIn his work on QCD, Prof. Schwartz has been exploring how to take calculations of important observables at colliders to new levels of precision. By expanding in  variables more appropriate than the strong coupling constant, such as jet masses, he has provided he world\'s best calculation of a number of observables, including  some e+e- event shapes and the spectrum of high energy gauge bosons at hadron colliders. Professor Schwartz has also been instrumental in establishing the field of  jet substructure as an essential component of the LHC program. He has made foundational contributions to the phenomenology of top jets, color flow, and quark and gluon jet discrimination."
"Shapiro Lab","http://www.physics.harvard.edu/people/facpages/shapiro.html","Irwin Shapiro, the former Director of the Harvard-Smithsonian Center for Astrophysics, has had a very localized geographical career - all in Cambridge - but has wandered widely in research, from study of the core of the Earth, through remote-sensing exploration of the solar system, to observation of the most distant known objects in the universe. He also originated and carried out solar-system tests of the general theory of relativity. The common thread tying these various topics together is his use of radio or radar techniques in all of these efforts. Most recently, Shapiro has been concentrating on radio studies of gravitational lenses and supernovae, seeking to determine the size scale and age measure of the universe-the Hubble constant-free from the errors affecting more conventional such estimates. For example, the first gravitational lens system discovered, 0957+561, is on the verge of yielding to sustained attack; robust models of the lens\' mass distribution, coupled with radio, optical, and x-ray observations of the system\'s brightness variations appear to imply a Hubble constant of 65 km s-1 Mpc-1, with a standard error estimated to be about 10 percent."
"Silvera Lab","http://www.physics.harvard.edu/people/facpages/silvera.html","Isaac Silvera\'s research is in both condensed matter and physics of cold particles. His interests are in ultra high pressure and low-temperature physics of quantum fluids.\n\nWigner and Huntington predicted, over 70 years ago, that under high pressure solid molecular hydrogen would become an atomic metal.  Theoretical predictions that it might be a liquid at high pressure, a room temperature two-component superconductor, superfluidity, etc. have spurred the effort to produce this in the laboratory. Our high-pressure physics uses diamond anvil cells to compress samples to pressures approaching 3 megabar. The focus is on hydrogen and its isotopes, with an effort to produce and study metallic hydrogen. The low-pressure molecular hydrogen isotopes undergo a number of phase transitions as pressure is increased. New phases of orientational order called the broken symmetry phase and an as yet uncharacterized phase called the hydrogen-A phase above 1.5 megabar have been discovered. Techniques involve Raman scattering, IR spectroscopy, pulsed laser heating, NMR, equation of state measurements, conductivity, synchrotron x-ray studies, etc. Recent developments in the area of pulsed laser heating of samples use short, high power pulses at infrared wavelengths; samples can be heated to several thousand degrees K. A peak in the melting line as a function of pressure that we found is a possible precursor of liquid atomic metallic hydrogen.\n\nAn effort is underway is to stabilize and study multi-electron bubbles  (MEBs) in superfluid helium. These are spherical bubbles containing from 2 to of order 108 electrons and have diameters of tens of nanometers to hundreds of microns. Due to Coulomb repulsion the electrons reside on the surface of the bubble in helium and form a two-dimensional gas. Extremely high surface densities are predicted. In current experiments MEBs have been observed with high-speed photography. Experiments are being designed to trap MEBs with EM fields, to visually observe static bubbles and measure some of their properties. At high enough density or low temperature the electron gas is expected to form a Wigner lattice, and at still higher densities the lattice is predicted to quantum melt due to increasing zero-point motion. Bubbles have dynamic modes of oscillation (spherical ripplons), high frequency plasma modes, etc. Superconductivity has been predicted on a BCS model with electron-ripplon coupling and is within access of experiment."
"Strominger Lab","http://www.physics.harvard.edu/people/facpages/strominger.html","The fundamental laws of nature, as we currently understand them, are both incomplete and self-contradictory. Unsolved problems include the unification of forces and particles, the origin of the universe and the quantum structure of black holes and event horizons. Professor Strominger\'s research has endeavored to shed light on these problems using a variety of approaches. The emergence of string theory as a potential unified theory of nature began with Strominger\'s co-discovery of Calabi-Yau compactifications. This construction demonstrated that string theory not only reconciles quantum mechanics and gravity, but can also contain within it electrons, protons, photons and all the other observed particles and forces, and hence is a viable candidate for a complete unified theory of nature. Strominger co-discovered the brane solutions of string theory, and subsequently used them to unravel the intricate and beautiful duality symmetries of the theory. The branes were eventually used by Strominger and collaborators to give a microscopic demonstration of how black holes are able to holographically store information; resolving a deep paradox uncovered by Hawking and Bekenstein a quarter century earlier. He and coworkers also used the branes to derive new relations in algebraic geometry, equating the moduli space of a brane in a Calabi-Yau space to the mirror Calabi-Yau4, and relating the Donaldson-Thomas to the Gromov-Witten invariants.\n\nStrominger\'s recent research has focused on universal aspects of black holes and horizons, which do not depend on detailed microphysical assumptions. A new conformal symmetry of rapidly spinning black holes was discovered and used to explain how they holographically store quantum information. Strominger and coworkers found a mathematically precise mathematical relation between the Navier-Stokes and Einstein equation, demonstrating that horizons evolve as incompressible fluids and providing a bridge between fluid dynamics and general relativity. Very recent efforts have addressed the quantum structure of the cosmological horizons which likely surround us."
"Stubbs Lab","http://www.physics.harvard.edu/people/facpages/stubbs.html","Christopher Stubbs is an experimental physicist working at the interface between particle physics, cosmology and gravitation. His interests include experimental tests of the foundations of gravitational physics, searches for dark matter, and observational cosmology. He is one of the principal investigators on an ambitious survey that will use hundreds of supernovae to map out the recent expansion history of the Universe. The main goal of this program is to ascertain the equation of state of the Dark Energy that appears to be driving an ever-accelerating expansion of the Universe. Stubbs is also engaged in a companion program that is using gravitational lensing to search for dark matter in the form of compact astronomical objects (MACHOs). He is also a member of a collaboration that is using the Earth-Moon-Sun system to probe for novel gravitational effects that may result from physics beyond the standard model."
"Vafa Lab","http://www.physics.harvard.edu/people/facpages/vafa.html","Cumrun Vafa\'s primary area of research is string theory.  String theory, a subject that is about four decades old, is at the center of efforts by theoretical physicists to find a unified fundamental theory of nature.  String theory provides a framework to unify everything we know about nature, including all particles and the forces between them, in a consistent quantum theory.  This is an ambitious goal, given that it aims to describe physical phenomena involving scales 10^25 times smaller than the atom, as well as the cosmology of our entire universe, which involves a scale of about 10^37 times bigger than the atom. In a single theory, one studies the mysteries of confinement of quarks inside atomic nuclei, as well as enigmatic properties of astrophysical objects such as black holes.\n\nSuch an all-encompassing theory necessarily requires a tremendous amount of mathematical technology.  In fact, most of the mathematics needed for string theory is not even yet developed.  String theorists thus have the exciting task of building new mathematics as tools to explore new laws of physics. It is therefore not surprising that string theory is at the cross roads of many fields, including mathematics, particle phenomenology and astrophysics. Cumrun Vafa\'s research has involved essentially all these aspects.  Together with his colleagues he has worked on topological strings, trying to elucidate some new mathematics originating from string theory (notably in his work on mirror symmetry) and using these techniques to uncover some of the mysteries of black holes, particularly the Bekenstein-Hawking entropy.  He has also applied these ideas to particle theories by geometrically engineering quantum field theories, as well as solving the strong coupling dynamics of confining theories (using large N matrix model technology) and geometrizing string theory defects (in a limit of string theory known as F-theory).  His recent work involves applying these ideas to come up with stringy predictions about what the Large Hadron Collider (LHC) at CERN may potentially discover in the near future."
"Walsworth Lab","http://www.physics.harvard.edu/people/facpages/walsworth.html","Ron Walsworth leads an interdisciplinary research group with a focus on developing precision measurement tools and applying them to important problems in both the physical and life sciences: from AMO physics, astrophysics and nanoscience to bioimaging, brain science and medical diagnostics. \n\nCurrent areas of research include: nanoscale magnetometry and spin physics with Nitrogen Vacancy (NV) centers in diamond; the use of laser frequency combs as improved optical wavelength calibrators for astrophysics, with applications to the search for Earth-like exoplanets; precision tests of fundamental physical laws and symmetries using maser atomic clocks; super-resolution optical imaging and functionalized electron microscopy for brain science and other bioimaging applications; and the development of novel NMR and MRI tools, with applications to basic spin physics and medical imaging. "
"Weitz Lab","http://www.physics.harvard.edu/people/facpages/weitz.html","David Weitz\'s group studies the physics of soft condensed matter, materials which are easily deformed by external stresses, electric, magnetic or gravitational fields, or even by thermal fluctuations. These materials typically possess structures which are much larger than atomic or molecular scales; the structure and dynamics at the mesoscopic scales determine macroscopic physical properties. The goal of this research is to probe and understand the relationship between mesoscopic structure and bulk properties. We study both synthetic and biological materials; our interests extend from fundamental physics to technological applications, from basic materials questions to specific biological problems. The techniques we use include video image analysis, light scattering, optical microscopy, rheology, and laser tweezing. We also develop new techniques to study these materials; we pioneered the use of multiple scattered waves to study dynamics and mechanical properties of materials, and applied these optical methods to measure the rheological properties of materials in what is now called microrheology.\n\nThere are currently three major research themes in the group. The first is colloid physics, which includes the study of colloidal particles as models systems for the study of materials. We investigatge the growth and dynamics of colloidal crystals, glasses and gels; light scattering and confocal microscopy are combined to probe both structure and dynamics of these materials. We investigate the structure and properties of glasses and gels formed with attractive interactions, and search for the universal behavior that can describe such disordered structures. This work is motivated both by fundamental interest and important applications of these systems to create novel structures and to model the properties of materials.\n\nA second major theme is biophysics. We focus on the mechanical properties of cells, and develop new methods to probe these properties. We use purified proteins to form reconstituted biopolymer networks, and study rheological properties of these systems. By incorporating molecular motors into these networks, we study the properties of highly non-equilibrium, active materials, and develop models to describe the properties of such materials. We apply the insight gained from these model systems to investigate the mechanical behavior of cells.\n\nThe third major theme is microfluidics, where our focus is on the use of multiphase fluid flow to create, control and use emulsions with microfluidic devices. We engineer novel structures made from colloids, polymers or lipids that can be used to encapsulate materials. These structures are formed from multiple emulsions which are controllably produced with microfluidic devices. In addition, we are developing microfluidic devices that use individual droplets as microreactors, with volumes as small as femtoliters. The precise control over these droplets afforded by the microfluidic devices enables us to use them as reaction vessels for very high throughput studies of biological reactions. We are developing methods to improve the functionality of enzymes through directed evolution of their function, and to study the properties of large populations of individual cells encapsulated within the droplets.\n\nOur work spans fundamental science to direct applications. Many projects are carried out in collaboration with industry; we do the fundamental science that also addresses important technological questions. In addition, some of our work is spun out into start-up companies, providing alternate career opportunities."
"Westervelt Lab","http://www.physics.harvard.edu/people/facpages/westervelt.html","Robert Westervelt received his Ph.D. from the University of California, Berkeley in 1977. Following a postdoctoral appointment at Berkeley, he moved to Harvard University, where he is currently Mallinckrodt Professor of Applied Physics & Physics, and Professor of Physics.  He is a Fellow of the American Physical Society.\n\nWestervelt\'s group investigates the quantum behavior of electrons inside nanoscale semiconductor structures, and develops tools for the manipulation of biological systems.\n\nIn mesoscopic physics, the group has developed liquid-helium cooled scanning probe microscopes that can image electron motion through nanoscale devices.  They visualized the flow of electron waves through a two-dimensional electron gas (Topinka et al. 2003) and observed diffraction patterns and coherent interference (LeRoy et al. 2005), as well as cyclotron orbits in a magnetic field (Aidala et al. 2007).  They have used the conducting tip as a movable gate to control a one-electron quantum dot formed in a semiconductor nanowire (Bleszynski et al. 2008) and a GaAs heterostructure (Fallahi et al. 2005). In related research, they have developed tunnel-coupled quantum dots and studied their behavior as artificial molecules (Livermore et al. 2006, Vidan et al. 2006) and tested Josephson junctions formed in Ge/Si nanowires (Xiang et al. 2006).\n\nOn the biophysics side, Westervelt\'s group has developed hybrid Integrated Circuit / Microfluidic chips that combine the power of CMOS technology with the biocompatibility of microfluidics (Lee, Ham & Westervelt, 2007, Hunt et al. 2008).  These devices act as programmable microfluidic systems that can trap, move, sort, and assemble biological cells and small particles in fluids.\n\nRobert Westervelt is Director of the NSF-funded Nanoscale Science and Engineering Center, Science of Nanoscale Systems and their Device Applications, which is basedat Harvard University and includes participants at MIT, UC Santa Barbara and the Museum of Science, Boston.  Previously Westervelt served as Director of the Materials Research Science and Engineering Center and as Co-Director of the Joint Services Electronics Program, both at Harvard."
"Wilson Lab","http://www.physics.harvard.edu/people/facpages/wilson.html","Richard Wilson has worked on a variety of projects in his 50-year career in nuclear and particle physics and more recently in various topics in Risk assessment and Risk-Benefit Analysis. \n\nStarting with nucleon scattering, he has more recently worked on scattering of leptons, both electrons and muons, by nucleons.   Then on  electron- positron colliding beams firstly at Harvard (CEA) from 1970-73, then at Cornell University, (CLEO project) until 2001.   He is still working on two smaller activities: experiment (HAPPEX) with scattering of polarized electrons by protons at the CEBAF (JLAB) in Virginia, to search for strange quark form factors, and on \'little a\' in neutron decay at Indiana and NIST in Maryland.     Richard Wilson presently works on Risk-Benefit Analysis, and on cancer incidence at old age (>80years)."
"Wu Lab","http://www.physics.harvard.edu/people/facpages/wu.html","Tai Tsun Wu\'s research includes projects in high-energy particle physics, statistical mechanics, classical electromagnetic theory, and quantum information processing. He has a long-standing interest in the theory of very-high-energy collisions. Some of his unexpected predictions, such as the increasing total cross sections, have been verified experimentally at the CERN proton-antiproton Collider and the Fermilab Tevatron Collider. Recent efforts have been concentrated on understanding production processes for the Large Hadron Collider (LHC) being built at CERN and scheduled to become operational in September of 2007. One especially important process is the theoretical prediction for the production cross section of a Higgs particle with low momentum together with two forward jets. In statistical mechanics, Wu\'s work is mostly on Bose-Einstein condensation in an external potential. In recent years, there has been a groundswell of interest in the general notion of applying quantum mechanics to advanced computing and communication. Appropriate for groundbreaking conceptual work, the models used to arouse interest in quantum computing and secure quantum communication have been the simplest possible. In particular, most of the early work was based on the Schršdinger equation without any spatial dimension. The idea being pursued here is to apply quantum mechanics and quantum field theory to these problems, including the modeling and application of quantum memories."
"Yacoby  Lab","http://www.physics.harvard.edu/people/facpages/yacoby.html","Professor Yacoby is an experimental condensed matter physicist. His current research interests are focused at unraveling the underlying phenomena governing low dimensional systems. Starting with two dimensional electron systems, the group uses novel scan probe techniques that are capable of detecting electric charge with a resolution of 10 -4 of one electron and spatial resolution of 100nm. This technique enables them to image the distribution of electrons and the way they localize in space in various material systems such as GaAs or single monolayers of graphite as well as under various ground state conditions such as the integer and fractional quantum Hall effect. Of particular interest is the 5/2 fractional quantum Hall ground state where the elementary excitations carry a fractional charge of e/4 and obey non-Abelian statistics. Such a system is a model system for topological quantum computation.\n\nReducing dimensionality further to one dimension opens up a fascinating world where electrical conduction is strongly governed by the interaction between electrons. Here the group explores experimentally Luttinger liquid behavior whose strongest manifestation is the separation of spin and charge of the elementary excitations.\n\nFinally going down to zero dimensional systems, know as quantum dots, the group studies various approaches to storing and manipulating quantum information using the spin of individual electrons."
"Yelin Lab","http://www.physics.harvard.edu/people/facpages/yelin.html","Susanne Yelin\'s research interests are in theoretical quantum optics and quantum information science. Current research directions include quantum control of ultracold polar molecules, investigation of novel coherence-based optical elements, single-photon nonlinear optics using dipolar systems, coherent metamaterials and negative refractivity, coherent control in condensed matter systems, and superradiance."
"Yin Lab","http://www.physics.harvard.edu/people/facpages/yin.html","String theory, being our best hope for a complete description of quantum gravity and a unified theory of everything, also provides a powerful toolbox along the way for solving problems in seemingly very different subjects, such as strongly coupled quantum field theories, conformal field theory, integrable systems, algebraic geometry, hyperbolic geometry, etc. Xi Yin\'s research interest lies in the fundamental aspects of string theory, and what string theory can teach us about other fields in physics and mathematics. Yin\'s past works involve black holes [5], supersymmetric bound states in string theory [3,4], conformal field theory and gauge theory in three dimensions [2]. His current research focuses on quantum gravity in low dimensions (e.g. [1]), as well as the holographic duality between gauge theory and string theory/gravity (a.k.a. AdS/CFT correspondence)."
"Zhuang Lab","http://www.physics.harvard.edu/people/facpages/zhuang.html","The Zhuang research lab develops optical imaging techniques to monitor the behavior of individual biological molecules and complexes in vitro and in live cells. Our current research is focused on three major directions: (1) Developing super-resolution optical microscopy that allows imaging of cells and tissues with molecular-scale resolution; (2) Studying how biomolecules function, especially how proteins and nucleic acids interact, using single-molecule imaging; (3) Developing live-cell imaging techniques and investigating virus-cell interactions using live-cell imaging."
